season,match_id,season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,umpire2,umpire3,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,2,5,AC Gilchrist,Y Venugopal Rao,I Sharma,0,1,0,0,0,0,0,1,1,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,2,6,AC Gilchrist,Y Venugopal Rao,I Sharma,0,0,0,0,0,0,0,0,0,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,2,7,AC Gilchrist,Y Venugopal Rao,I Sharma,0,1,0,0,0,0,0,1,1,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,2,8,AC Gilchrist,Y Venugopal Rao,I Sharma,0,0,0,0,0,0,0,0,0,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,3,1,Y Venugopal Rao,AC Gilchrist,AB Dinda,0,0,0,0,0,0,1,0,1,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,3,2,AC Gilchrist,Y Venugopal Rao,AB Dinda,0,0,0,0,0,0,0,0,0,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,3,3,AC Gilchrist,Y Venugopal Rao,AB Dinda,0,0,0,0,0,0,0,0,0,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,3,4,AC Gilchrist,Y Venugopal Rao,AB Dinda,0,0,0,0,0,0,1,0,1,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,3,5,Y Venugopal Rao,AC Gilchrist,AB Dinda,0,0,0,0,0,0,4,0,4,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,3,6,Y Venugopal Rao,AC Gilchrist,AB Dinda,0,0,0,0,0,0,1,0,1,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,4,1,Y Venugopal Rao,AC Gilchrist,I Sharma,0,0,0,0,0,0,0,0,0,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,4,2,Y Venugopal Rao,AC Gilchrist,I Sharma,0,0,0,0,0,0,0,0,0,Y Venugopal Rao,caught,M Kartik
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,4,3,VVS Laxman,AC Gilchrist,I Sharma,0,0,0,0,0,0,0,0,0,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,4,4,VVS Laxman,AC Gilchrist,I Sharma,0,0,0,0,0,0,0,0,0,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,4,5,VVS Laxman,AC Gilchrist,I Sharma,0,0,0,0,0,0,0,0,0,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,4,6,VVS Laxman,AC Gilchrist,I Sharma,0,0,0,0,0,0,0,0,0,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,5,1,AC Gilchrist,VVS Laxman,AB Dinda,0,0,0,0,0,0,1,0,1,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,5,2,VVS Laxman,AC Gilchrist,AB Dinda,0,0,0,0,0,0,0,0,0,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,5,3,VVS Laxman,AC Gilchrist,AB Dinda,0,0,0,0,0,0,0,0,0,VVS Laxman,caught,LR Shukla
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,5,4,AC Gilchrist,A Symonds,AB Dinda,0,0,0,0,0,0,1,0,1,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,5,5,A Symonds,AC Gilchrist,AB Dinda,0,0,0,0,0,0,0,0,0,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,5,6,A Symonds,AC Gilchrist,AB Dinda,0,0,0,0,0,0,0,0,0,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,6,1,AC Gilchrist,A Symonds,AB Agarkar,0,0,0,0,0,0,6,0,6,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,6,2,AC Gilchrist,A Symonds,AB Agarkar,0,0,0,0,0,0,0,0,0,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,6,3,AC Gilchrist,A Symonds,AB Agarkar,0,0,0,0,0,0,6,0,6,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,6,4,AC Gilchrist,A Symonds,AB Agarkar,0,0,0,0,0,0,4,0,4,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,6,5,AC Gilchrist,A Symonds,AB Agarkar,0,0,0,0,0,0,0,0,0,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,6,6,AC Gilchrist,A Symonds,AB Agarkar,0,0,0,0,0,0,0,0,0,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,7,1,A Symonds,AC Gilchrist,M Kartik,0,0,0,0,0,0,1,0,1,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,7,2,AC Gilchrist,A Symonds,M Kartik,0,0,0,0,0,0,0,0,0,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,7,3,AC Gilchrist,A Symonds,M Kartik,0,0,0,0,0,0,1,0,1,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,7,4,A Symonds,AC Gilchrist,M Kartik,0,0,0,0,0,0,4,0,4,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,7,5,A Symonds,AC Gilchrist,M Kartik,0,0,0,0,0,0,0,0,0,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,7,6,A Symonds,AC Gilchrist,M Kartik,0,0,0,0,0,0,0,0,0,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,8,1,AC Gilchrist,A Symonds,Mohammad Hafeez,0,0,0,0,0,0,0,0,0,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,8,2,AC Gilchrist,A Symonds,Mohammad Hafeez,0,0,0,0,1,0,0,1,1,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,8,3,AC Gilchrist,A Symonds,Mohammad Hafeez,0,0,0,0,0,0,0,0,0,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,8,4,AC Gilchrist,A Symonds,Mohammad Hafeez,0,0,0,0,0,0,1,0,1,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,8,5,A Symonds,AC Gilchrist,Mohammad Hafeez,0,0,0,0,0,0,0,0,0,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,8,6,A Symonds,AC Gilchrist,Mohammad Hafeez,0,0,0,0,0,0,0,0,0,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,8,7,A Symonds,AC Gilchrist,Mohammad Hafeez,0,0,0,0,0,0,0,0,0,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,9,1,AC Gilchrist,A Symonds,M Kartik,0,0,0,0,0,0,0,0,0,AC Gilchrist,caught,Mohammad Hafeez
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,9,2,RG Sharma,A Symonds,M Kartik,0,0,0,0,0,0,0,0,0,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,9,3,RG Sharma,A Symonds,M Kartik,0,0,0,0,0,0,0,0,0,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,9,4,RG Sharma,A Symonds,M Kartik,0,0,0,0,0,0,0,0,0,RG Sharma,caught,WP Saha
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,9,5,SB Styris,A Symonds,M Kartik,0,0,0,0,0,0,0,0,0,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,9,6,SB Styris,A Symonds,M Kartik,0,0,0,0,0,0,1,0,1,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,10,1,SB Styris,A Symonds,Mohammad Hafeez,0,0,0,0,0,0,1,0,1,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,10,2,A Symonds,SB Styris,Mohammad Hafeez,0,0,0,0,0,0,1,0,1,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,10,3,SB Styris,A Symonds,Mohammad Hafeez,0,0,0,1,0,0,0,1,1,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,10,4,A Symonds,SB Styris,Mohammad Hafeez,0,0,0,0,0,0,0,0,0,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,10,5,A Symonds,SB Styris,Mohammad Hafeez,0,0,0,1,0,0,0,1,1,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,10,6,SB Styris,A Symonds,Mohammad Hafeez,0,0,0,0,0,0,0,0,0,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,11,1,A Symonds,SB Styris,M Kartik,0,0,0,0,0,0,0,0,0,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,11,2,A Symonds,SB Styris,M Kartik,0,0,0,0,0,0,0,0,0,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,11,3,A Symonds,SB Styris,M Kartik,0,0,0,0,0,0,0,0,0,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,11,4,A Symonds,SB Styris,M Kartik,0,0,0,0,0,0,0,0,0,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,11,5,A Symonds,SB Styris,M Kartik,0,0,0,0,0,0,1,0,1,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,11,6,SB Styris,A Symonds,M Kartik,0,0,0,0,0,0,4,0,4,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,12,1,A Symonds,SB Styris,Mohammad Hafeez,0,0,0,0,0,0,0,0,0,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,12,2,A Symonds,SB Styris,Mohammad Hafeez,0,0,0,0,0,0,0,0,0,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,12,3,A Symonds,SB Styris,Mohammad Hafeez,0,0,0,0,0,0,1,0,1,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,12,4,SB Styris,A Symonds,Mohammad Hafeez,0,0,0,0,0,0,0,0,0,SB Styris,bowled,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,12,5,AS Yadav,A Symonds,Mohammad Hafeez,0,0,0,0,0,0,1,0,1,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,12,6,A Symonds,AS Yadav,Mohammad Hafeez,0,0,0,0,0,0,0,0,0,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,13,1,AS Yadav,A Symonds,DJ Hussey,0,0,0,0,0,0,1,0,1,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,13,2,A Symonds,AS Yadav,DJ Hussey,0,0,0,0,0,0,1,0,1,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,13,3,AS Yadav,A Symonds,DJ Hussey,0,0,0,0,0,0,0,0,0,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,13,4,AS Yadav,A Symonds,DJ Hussey,0,0,0,0,0,0,1,0,1,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,13,5,A Symonds,AS Yadav,DJ Hussey,0,0,0,0,0,0,0,0,0,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,13,6,A Symonds,AS Yadav,DJ Hussey,0,0,0,0,0,0,0,0,0,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,14,1,AS Yadav,A Symonds,Mohammad Hafeez,0,0,0,0,0,0,0,0,0,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,14,2,AS Yadav,A Symonds,Mohammad Hafeez,0,0,0,1,0,0,0,1,1,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,14,3,A Symonds,AS Yadav,Mohammad Hafeez,0,0,0,0,0,0,0,0,0,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,14,4,A Symonds,AS Yadav,Mohammad Hafeez,0,0,0,0,0,0,0,0,0,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,14,5,A Symonds,AS Yadav,Mohammad Hafeez,0,0,0,0,0,0,1,0,1,,,
2008,5,2008,Kolkata,2008-04-20,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,bat,normal,0,Kolkata Knight Riders,0,5,DJ Hussey,Eden Gardens,BF Bowden,K Hariharan,,1,Deccan Chargers,Kolkata Knight Riders,14,6,AS Yadav,A Symonds,Mohammad Hafeez,0,0,0,0,0,0,1,0,1,,,
